techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LVEtransmission614_to_LVEtransmission441_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission441,LVEtransmission614,
LVEtransmission441_to_LVEtransmission623_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission623,LVEtransmission441,
LVEtransmission623_to_LVEtransmission1454_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1454,LVEtransmission623,
LVEtransmission1454_to_LVEtransmission199_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission199,LVEtransmission1454,
LVEtransmission199_to_LVEtransmission422_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission422,LVEtransmission199,
LVEtransmission422_to_LVEtransmission780_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission780,LVEtransmission422,
LVEtransmission780_to_LVEtransmission1393_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1393,LVEtransmission780,
LVEtransmission1393_to_LVEtransmission1240_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1240,LVEtransmission1393,
LVEtransmission1240_to_LVEtransmission95_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission95,LVEtransmission1240,
LVEtransmission95_to_LVEtransmission1058_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1058,LVEtransmission95,
LVEtransmission1058_to_LVEtransmission595_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission595,LVEtransmission1058,
LVEtransmission595_to_LVEtransmission1771_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1771,LVEtransmission595,
LVEtransmission1771_to_LVEtransmission381_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission381,LVEtransmission1771,
LVEtransmission381_to_LVEtransmission1001_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1001,LVEtransmission381,
LVEtransmission1001_to_LVEtransmission305_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission305,LVEtransmission1001,
LVEtransmission305_to_LVEtransmission55_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission55,LVEtransmission305,
LVEtransmission55_to_LVEtransmission1079_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1079,LVEtransmission55,
LVEtransmission1079_to_LVEtransmission1958_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1958,LVEtransmission1079,
LVEtransmission1958_to_LVEtransmission2283_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2283,LVEtransmission1958,
LVEtransmission2283_to_LVEtransmission1939_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1939,LVEtransmission2283,
LVEtransmission1939_to_LVEtransmission661_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission661,LVEtransmission1939,
LVEtransmission661_to_LVEtransmission366_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission366,LVEtransmission661,
LVEtransmission366_to_LVEtransmission1444_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1444,LVEtransmission366,
LVEtransmission1444_to_LVEtransmission1767_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1767,LVEtransmission1444,
LVEtransmission1767_to_LVEtransmission503_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission503,LVEtransmission1767,
LVEtransmission503_to_LVEtransmission2048_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2048,LVEtransmission503,
LVEtransmission2048_to_LVEtransmission287_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission287,LVEtransmission2048,
LVEtransmission287_to_LVEtransmission172_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission172,LVEtransmission287,
LVEtransmission172_to_LVEtransmission876_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission876,LVEtransmission172,
LVEtransmission876_to_LVEtransmission439_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission439,LVEtransmission876,
LVEtransmission439_to_LVEtransmission1959_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1959,LVEtransmission439,
LVEtransmission1959_to_LVEtransmission1946_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1946,LVEtransmission1959,
LVEtransmission1946_to_LVEtransmission1845_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1845,LVEtransmission1946,
LVEtransmission1845_to_LVEtransmission1823_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1823,LVEtransmission1845,
LVEtransmission1823_to_LVEtransmission1317_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1317,LVEtransmission1823,
LVEtransmission1317_to_LVEtransmission102_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission102,LVEtransmission1317,
LVEtransmission102_to_LVEtransmission1601_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1601,LVEtransmission102,
LVEtransmission1601_to_LVEtransmission895_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission895,LVEtransmission1601,
LVEtransmission895_to_LVEtransmission2291_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2291,LVEtransmission895,
LVEtransmission2291_to_LVEtransmission777_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission777,LVEtransmission2291,
LVEtransmission777_to_LVEtransmission74_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission74,LVEtransmission777,
LVEtransmission74_to_LVEtransmission191_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission191,LVEtransmission74,
LVEtransmission191_to_LVEtransmission1467_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1467,LVEtransmission191,
LVEtransmission1467_to_LVEtransmission393_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission393,LVEtransmission1467,
LVEtransmission502_to_LVEtransmission421_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission421,LVEtransmission502,
LVEtransmission421_to_LVEtransmission1763_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1763,LVEtransmission421,
LVEtransmission1763_to_LVEtransmission802_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission802,LVEtransmission1763,
LVEtransmission802_to_LVEtransmission450_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission450,LVEtransmission802,
LVEtransmission450_to_LVEtransmission1758_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1758,LVEtransmission450,
LVEtransmission1758_to_LVEtransmission1326_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1326,LVEtransmission1758,
LVEtransmission1645_to_LVEtransmission1284_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1284,LVEtransmission1645,
LVEtransmission1284_to_LVEtransmission441_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission441,LVEtransmission1284,
LVEtransmission199_to_LVEtransmission624_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission624,LVEtransmission199,
LVEtransmission624_to_LVEtransmission985_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission985,LVEtransmission624,
LVEtransmission985_to_LVEtransmission1871_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1871,LVEtransmission985,
LVEtransmission1871_to_LVEtransmission1708_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1708,LVEtransmission1871,
LVEtransmission1708_to_LVEtransmission330_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission330,LVEtransmission1708,
LVEtransmission330_to_LVEtransmission1464_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1464,LVEtransmission330,
LVEtransmission1464_to_LVEtransmission1558_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1558,LVEtransmission1464,
LVEtransmission1558_to_LVEtransmission188_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission188,LVEtransmission1558,
LVEtransmission188_to_LVEtransmission554_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission554,LVEtransmission188,
LVEtransmission554_to_LVEtransmission928_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission928,LVEtransmission554,
LVEtransmission928_to_LVEtransmission961_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission961,LVEtransmission928,
LVEtransmission961_to_LVEtransmission115_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission115,LVEtransmission961,
LVEtransmission115_to_LVEtransmission360_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission360,LVEtransmission115,
LVEtransmission360_to_LVEtransmission1559_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1559,LVEtransmission360,
LVEtransmission1559_to_LVEtransmission2283_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2283,LVEtransmission1559,
LVEtransmission661_to_LVEtransmission601_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission601,LVEtransmission661,
LVEtransmission601_to_LVEtransmission881_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission881,LVEtransmission601,
LVEtransmission881_to_LVEtransmission1921_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1921,LVEtransmission881,
LVEtransmission1921_to_LVEtransmission967_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission967,LVEtransmission1921,
LVEtransmission967_to_LVEtransmission1440_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1440,LVEtransmission967,
LVEtransmission1440_to_LVEtransmission2203_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2203,LVEtransmission1440,
LVEtransmission2203_to_LVEtransmission1232_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1232,LVEtransmission2203,
LVEtransmission1232_to_LVEtransmission247_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission247,LVEtransmission1232,
LVEtransmission247_to_LVEtransmission2086_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2086,LVEtransmission247,
LVEtransmission2086_to_LVEtransmission812_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission812,LVEtransmission2086,
LVEtransmission812_to_LVEtransmission916_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission916,LVEtransmission812,
LVEtransmission916_to_LVEtransmission1137_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1137,LVEtransmission916,
LVEtransmission1137_to_LVEtransmission878_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission878,LVEtransmission1137,
LVEtransmission878_to_LVEtransmission2004_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2004,LVEtransmission878,
LVEtransmission2004_to_LVEtransmission1024_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1024,LVEtransmission2004,
LVEtransmission1024_to_LVEtransmission1586_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1586,LVEtransmission1024,
LVEtransmission1586_to_LVEtransmission895_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission895,LVEtransmission1586,
LVEtransmission895_to_LVEtransmission2171_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2171,LVEtransmission895,
LVEtransmission2171_to_LVEtransmission520_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission520,LVEtransmission2171,
LVEtransmission520_to_LVEtransmission1801_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1801,LVEtransmission520,
LVEtransmission1801_to_LVEtransmission788_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission788,LVEtransmission1801,
LVEtransmission788_to_LVEtransmission1467_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1467,LVEtransmission788,
LVEtransmission1467_to_LVEtransmission3_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission3,LVEtransmission1467,
LVEtransmission394_to_LVEtransmission2187_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2187,LVEtransmission394,
LVEtransmission2187_to_LVEtransmission1175_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1175,LVEtransmission2187,
LVEtransmission1175_to_LVEtransmission2071_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2071,LVEtransmission1175,
LVEtransmission2071_to_LVEtransmission823_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission823,LVEtransmission2071,
LVEtransmission823_to_LVEtransmission1840_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1840,LVEtransmission823,
LVEtransmission1840_to_LVEtransmission997_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission997,LVEtransmission1840,
LVEtransmission997_to_LVEtransmission91_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission91,LVEtransmission997,
LVEtransmission2079_to_LVEtransmission1198_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1198,LVEtransmission2079,
LVEtransmission1198_to_LVEtransmission579_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission579,LVEtransmission1198,
LVEtransmission579_to_LVEtransmission789_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission789,LVEtransmission579,
LVEtransmission789_to_LVEtransmission71_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission71,LVEtransmission789,
LVEtransmission71_to_LVEtransmission1416_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1416,LVEtransmission71,
LVEtransmission1416_to_LVEtransmission93_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission93,LVEtransmission1416,
LVEtransmission93_to_LVEtransmission1204_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1204,LVEtransmission93,
LVEtransmission1204_to_LVEtransmission742_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission742,LVEtransmission1204,
LVEtransmission742_to_LVEtransmission1511_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1511,LVEtransmission742,
LVEtransmission1511_to_LVEtransmission1937_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1937,LVEtransmission1511,
LVEtransmission1937_to_LVEtransmission791_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission791,LVEtransmission1937,
LVEtransmission791_to_LVEtransmission2074_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2074,LVEtransmission791,
LVEtransmission2074_to_LVEtransmission1181_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1181,LVEtransmission2074,
LVEtransmission1181_to_LVEtransmission771_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission771,LVEtransmission1181,
LVEtransmission771_to_LVEtransmission1272_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1272,LVEtransmission771,
LVEtransmission1272_to_LVEtransmission96_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission96,LVEtransmission1272,
LVEtransmission96_to_LVEtransmission1901_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1901,LVEtransmission96,
LVEtransmission1901_to_LVEtransmission884_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission884,LVEtransmission1901,
LVEtransmission2079_to_LVEtransmission137_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission137,LVEtransmission2079,
LVEtransmission137_to_LVEtransmission877_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission877,LVEtransmission137,
LVEtransmission877_to_LVEtransmission1602_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1602,LVEtransmission877,
LVEtransmission397_to_LVEtransmission64_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission64,LVEtransmission397,
LVEtransmission64_to_LVEtransmission14_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission14,LVEtransmission64,
LVEtransmission14_to_LVEtransmission2108_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2108,LVEtransmission14,
LVEtransmission2108_to_LVEtransmission117_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission117,LVEtransmission2108,
LVEtransmission397_to_LVEtransmission1451_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1451,LVEtransmission397,
LVEtransmission1451_to_LVEtransmission186_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission186,LVEtransmission1451,
LVEtransmission186_to_LVEtransmission2111_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2111,LVEtransmission186,
LVEtransmission2111_to_LVEtransmission1033_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1033,LVEtransmission2111,
LVEtransmission1033_to_LVEtransmission644_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission644,LVEtransmission1033,
LVEtransmission644_to_LVEtransmission2109_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2109,LVEtransmission644,
LVEtransmission2109_to_LVEtransmission1772_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1772,LVEtransmission2109,
LVEtransmission1772_to_LVEtransmission1575_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1575,LVEtransmission1772,
LVEtransmission1575_to_LVEtransmission781_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission781,LVEtransmission1575,
LVEtransmission781_to_LVEtransmission648_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission648,LVEtransmission781,
LVEtransmission648_to_LVEtransmission1147_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1147,LVEtransmission648,
LVEtransmission1147_to_LVEtransmission620_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission620,LVEtransmission1147,
LVEtransmission620_to_LVEtransmission1124_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1124,LVEtransmission620,
LVEtransmission1124_to_LVEtransmission138_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission138,LVEtransmission1124,
LVEtransmission138_to_LVEtransmission1697_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1697,LVEtransmission138,
LVEtransmission1697_to_LVEtransmission156_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission156,LVEtransmission1697,
LVEtransmission156_to_LVEtransmission1475_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1475,LVEtransmission156,
LVEtransmission1475_to_LVEtransmission1812_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1812,LVEtransmission1475,
LVEtransmission1812_to_LVEtransmission1827_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1827,LVEtransmission1812,
LVEtransmission1827_to_LVEtransmission1535_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1535,LVEtransmission1827,
LVEtransmission2183_to_LVEtransmission939_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission939,LVEtransmission2183,
LVEtransmission939_to_LVEtransmission2083_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2083,LVEtransmission939,
LVEtransmission2083_to_LVEtransmission1453_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1453,LVEtransmission2083,
LVEtransmission1453_to_LVEtransmission64_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission64,LVEtransmission1453,
LVEtransmission64_to_LVEtransmission397_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission397,LVEtransmission64,
LVEtransmission930_to_LVEtransmission288_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission288,LVEtransmission930,
LVEtransmission288_to_LVEtransmission300_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission300,LVEtransmission288,
LVEtransmission300_to_LVEtransmission1138_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1138,LVEtransmission300,
LVEtransmission1138_to_LVEtransmission2129_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2129,LVEtransmission1138,
LVEtransmission2129_to_LVEtransmission2103_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2103,LVEtransmission2129,
LVEtransmission2103_to_LVEtransmission1254_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1254,LVEtransmission2103,
LVEtransmission1880_to_LVEtransmission43_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission43,LVEtransmission1880,
LVEtransmission43_to_LVEtransmission1241_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1241,LVEtransmission43,
LVEtransmission1241_to_LVEtransmission1908_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1908,LVEtransmission1241,
LVEtransmission1908_to_LVEtransmission38_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission38,LVEtransmission1908,
LVEtransmission38_to_LVEtransmission151_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission151,LVEtransmission38,
LVEtransmission151_to_LVEtransmission555_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission555,LVEtransmission151,
LVEtransmission555_to_LVEtransmission2140_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission2140,LVEtransmission555,
LVEtransmission2140_to_LVEtransmission994_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission994,LVEtransmission2140,
LVEtransmission994_to_LVEtransmission324_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission324,LVEtransmission994,
LVEtransmission324_to_LVEtransmission1230_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1230,LVEtransmission324,
LVEtransmission1230_to_LVEtransmission161_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission161,LVEtransmission1230,
LVEtransmission161_to_LVEtransmission834_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission834,LVEtransmission161,
LVEtransmission834_to_LVEtransmission1740_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1740,LVEtransmission834,
LVEtransmission1740_to_LVEtransmission1940_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1940,LVEtransmission1740,
